region,date,Tracker (yoy),Low (yoy),High (yoy),ISO3
India,2019-09-15,5.905560441945305,2.9110579888455543,9.78328984396109,IND
India,2019-09-22,5.760293713139802,2.4095969446557044,9.250680518966892,IND
India,2019-09-29,6.223702355947082,3.365189392427306,9.708664488406143,IND
India,2019-10-06,3.734098331125607,1.3368498821565393,7.187378581285944,IND
India,2019-10-13,3.6004332982836127,0.8498775079720841,7.374757098889821,IND
India,2019-10-20,4.05188042087833,1.2063187496719592,8.590461347554765,IND
India,2019-10-27,5.474288392612273,1.8720381085265907,9.91707300431736,IND
India,2019-11-03,6.477841036675598,2.1273656211336354,10.982817432852707,IND
India,2019-11-10,4.327092119346525,1.9576741910025044,7.447691937438183,IND
India,2019-11-17,3.86179440655784,1.5388706225206605,6.723275542084625,IND
India,2019-11-24,3.9596714691270547,1.5498588393069712,7.314935058150036,IND
India,2019-12-01,3.7246980202967914,1.59041512159923,6.990845985445081,IND
India,2019-12-08,3.403624713350257,0.7799881115939447,6.951167707291876,IND
India,2019-12-15,5.2870988417918605,2.7564280469463447,8.855437886603523,IND
India,2019-12-22,4.677960476350732,2.091562024535683,7.933402858475909,IND
India,2019-12-29,4.626984110505371,2.3725856191685604,8.28269039969461,IND
India,2020-01-05,5.889199881116762,3.1425372837744114,9.554648324621219,IND
India,2020-01-12,5.378762122781583,2.573199256394354,9.232612707242296,IND
India,2020-01-19,4.957029126160588,1.9567969274070869,8.473193366217535,IND
India,2020-01-26,4.900288000001522,2.3960615201026165,8.775529433389869,IND
India,2020-02-02,6.19465061682884,2.9893055124197656,11.499924694377286,IND
India,2020-02-09,4.576188721977394,1.168116706756872,8.457658769807871,IND
India,2020-02-16,5.483055927747901,2.229895796724408,8.436921962010732,IND
India,2020-02-23,4.632635418414505,1.1131089480396117,7.645467693258442,IND
India,2020-03-01,3.858321397866716,0.18367309653861763,6.71781799107037,IND
India,2020-03-08,2.201020259289509,-3.020706599249456,5.449593118474564,IND
India,2020-03-15,-1.5377535454440847,-8.330951326495363,4.780704532236694,IND
India,2020-03-22,-18.899225368623494,-33.84725158883322,-5.8492702225385385,IND
India,2020-03-29,-23.56361775501028,-40.46415758320573,-7.765070936898936,IND
India,2020-04-05,-23.34115676989106,-39.2456591188862,-6.868979235075312,IND
India,2020-04-12,-25.186627331956824,-40.9721437153962,-8.227710185286101,IND
India,2020-04-19,-24.161884647628163,-40.23984831390036,-7.490207133203547,IND
India,2020-04-26,-23.288357467054944,-37.985707658089105,-5.2646783709392295,IND
India,2020-05-03,-22.028388904488878,-35.71991393788232,-4.997007089859846,IND
India,2020-05-10,-19.789251864168566,-30.376125017134477,-7.112590880158374,IND
India,2020-05-17,-15.618266192499748,-25.605482859542548,-4.709041923052463,IND
India,2020-05-24,-14.111762807044995,-22.2390928341349,-4.59699621806674,IND
India,2020-05-31,-13.819297403650877,-22.61377353964179,-1.2979486858798264,IND
India,2020-06-07,-12.35133383937994,-19.48694683677545,-2.1672444541247127,IND
India,2020-06-14,-11.630369804130455,-19.342061138163743,-1.509695413090187,IND
India,2020-06-21,-9.57774002045866,-16.27282058984362,-0.023771476729986293,IND
India,2020-06-28,-9.286563568941629,-15.875998163705628,-0.6636103560927163,IND
India,2020-07-05,-8.692882389795741,-14.393553626789577,-0.22828097226734265,IND
India,2020-07-12,-6.731027418823238,-11.700720479975477,-0.45613103088910567,IND
India,2020-07-19,-4.909499796181002,-9.120863929794767,0.6222699086937367,IND
India,2020-07-26,-5.017086837272504,-8.992465556571306,0.17674247743912902,IND
India,2020-08-02,-5.985962016037427,-10.131444681024828,-1.325853089103915,IND
India,2020-08-09,-5.040339491092157,-8.642687784350814,-0.8678280929839939,IND
India,2020-08-16,-4.014381995203797,-6.935746292330769,-0.2602379203144511,IND
India,2020-08-23,-4.409501819286579,-7.244273886481578,-0.7086820808344152,IND
India,2020-08-30,-2.796608391825966,-5.835136778756561,1.0477499365674154,IND
India,2020-09-06,-3.0455651754938047,-7.7698914950935,0.5929175929332274,IND
India,2020-09-13,-3.0361540770575313,-6.59928547094317,-0.07179860692197974,IND
India,2020-09-20,-0.9550847821882816,-4.297342400268864,2.026554981837362,IND
India,2020-09-27,0.2878250206293808,-2.1498695481408485,3.0064150099837894,IND
India,2020-10-04,0.9275623518589449,-2.0873143899262185,3.8506682242098442,IND
India,2020-10-11,0.500666088474353,-1.885524214275202,3.7605446541731813,IND
India,2020-10-18,0.6725669501398935,-1.7428752279761532,3.5685611263287496,IND
India,2020-10-25,0.863566451517989,-2.105068637193945,4.254693895032119,IND
India,2020-11-01,1.2523432398787187,-0.6970853636273944,4.300390639601215,IND
India,2020-11-08,0.7679776094412282,-1.8845032898890315,3.757164826937892,IND
India,2020-11-15,0.8642100698990481,-1.7353788516255797,3.7870918524880723,IND
India,2020-11-22,1.0021331934744762,-1.2209109086081489,3.5675794760636994,IND
India,2020-11-29,2.0523991063375924,-0.018711066635507007,5.794274042151704,IND
India,2020-12-06,2.126053697959088,-0.5456730329690945,5.897014460656404,IND
India,2020-12-13,-1.4197548420975536,-5.000866379568633,1.5437205947481019,IND
India,2020-12-20,-1.137826269944466,-4.304261505848138,2.0464693238639007,IND
India,2020-12-27,1.1706852338945597,-1.4122263561831452,4.6610538315456065,IND
India,2021-01-03,0.5398540115655095,-2.416208532911104,3.36027433855592,IND
India,2021-01-10,1.3417664539849203,-0.890780618314145,4.100120102293274,IND
India,2021-01-17,1.534959686843757,-1.0009554875926878,4.763572410211196,IND
India,2021-01-24,2.2518483606753312,-0.6389886992764214,6.420785721569791,IND
India,2021-01-31,1.199884595175179,-1.32521283615689,5.333483329917356,IND
India,2021-02-07,2.0675246222969723,-0.3427745556599219,7.046637079406554,IND
India,2021-02-14,1.6607754589609682,-0.34184209986996267,5.5008491234590995,IND
India,2021-02-21,1.6669044453781305,-0.8617156491665121,5.2667467130648795,IND
India,2021-02-28,2.349380535473605,-0.841435925115254,7.50320240081076,IND
India,2021-03-07,4.701887473635775,1.4134468567247613,8.997903665573501,IND
India,2021-03-14,10.995794052667216,5.8121698910666515,18.100691684927856,IND
India,2021-03-21,19.746860562865866,8.407977755909213,31.28750533510455,IND
India,2021-03-28,21.959664271661854,9.106219278123458,33.18514831554368,IND
India,2021-04-04,20.24531383039174,7.935641364191234,30.49249434548542,IND
India,2021-04-11,19.34904999508195,7.474292932742028,29.744559427575755,IND
India,2021-04-18,18.951164431574046,8.352626230756359,28.40228309510425,IND
India,2021-04-25,17.618822844348493,7.427442322180448,27.11613620283745,IND
India,2021-05-02,15.573789445870835,5.07627294259614,24.25986241061593,IND
India,2021-05-09,12.903351914879444,4.422282517849809,19.800500240470623,IND
India,2021-05-16,10.670575788666955,3.5269741052571435,17.643106880645597,IND
India,2021-05-23,10.540717551169154,3.6485098700312975,17.20046411106299,IND
India,2021-05-30,10.533365706542652,3.8341689840888216,16.757303920692436,IND
India,2021-06-06,11.570568765799123,4.910100191433454,18.295383091652532,IND
India,2021-06-13,13.636789862027182,6.22534674225756,20.876578245526854,IND
India,2021-06-20,14.184003778948606,6.021635414194761,22.603197400436255,IND
India,2021-06-27,12.526117331655406,5.791422862229117,20.09098978876478,IND
India,2021-07-04,12.91388191143362,6.646476420113769,20.546700795759403,IND
India,2021-07-11,13.053058878946082,6.880205111190017,20.758140316608145,IND
India,2021-07-18,14.044996162015055,8.066400445824758,22.265370868162165,IND
India,2021-07-25,14.386845830283976,8.48324507669554,23.20587912781223,IND
India,2021-08-01,13.649350021138,7.455767474346436,23.652179092430238,IND
India,2021-08-08,12.09713327448,6.734930858878434,21.005140610572955,IND
India,2021-08-15,10.49420508811371,5.9034542365292495,18.85866976818792,IND
India,2021-08-22,10.65076696291202,6.19022659367607,19.83740922782062,IND
India,2021-08-29,10.245936941514351,4.838872542638632,19.257183885367894,IND
India,2021-09-05,9.530794898205233,5.444383393009428,17.965177266431905,IND
India,2021-09-12,8.216515567829047,4.672944058774411,16.55917098584075,IND
India,2021-09-19,8.762192600703141,4.858887611605675,17.142848025768508,IND
India,2021-09-26,7.3646197958642965,3.6184562166246854,15.23330765361613,IND
India,2021-10-03,6.415538280387687,2.5418739532620935,13.647989628060262,IND
India,2021-10-10,8.005858544553629,3.143893995779398,15.417713655562965,IND
India,2021-10-17,6.238283586660451,2.522391777911656,13.572812961769912,IND
India,2021-10-24,6.310281685871429,3.1011200372423025,13.226411828986109,IND
India,2021-10-31,7.144655698112122,2.907836181526285,12.493059338171006,IND
India,2021-11-07,8.03306324311077,4.107854224251224,16.509436081297,IND
India,2021-11-14,8.580871079883378,4.8753608707661975,17.06243863109713,IND
India,2021-11-21,8.250230516039299,4.891116683258239,16.126961973692577,IND
India,2021-11-28,7.520689436720399,3.9917062619965558,14.469639300520846,IND
India,2021-12-05,5.750652352588233,2.302689727970444,12.277985240473525,IND
India,2021-12-12,8.364466275257744,3.8715699992007013,15.184806666594628,IND
India,2021-12-19,8.226875132154557,4.344194052099647,15.38890047759369,IND
India,2021-12-26,9.334369423160846,5.545996233889413,17.317149848544513,IND
India,2022-01-02,6.6098845776425055,3.168851721959576,14.236804950495776,IND
India,2022-01-09,5.732483661676593,2.0083387172937646,11.802550293249269,IND
India,2022-01-16,4.4900969379024716,1.6204224878140512,9.5807055367026,IND
India,2022-01-23,4.867792418128571,2.104085750622185,10.29365533586882,IND
India,2022-01-30,5.086194240709727,2.202987207474838,9.737520444297747,IND
India,2022-02-06,6.350680778007681,3.1502868783564795,11.722856699491546,IND
India,2022-02-13,6.689541712889272,3.4079435978763755,11.294375903784347,IND
India,2022-02-20,6.372696294050794,3.268284284500636,10.516990096269904,IND
India,2022-02-27,6.465393541768113,3.513489081551087,10.224956499441417,IND
India,2022-03-06,6.793876989311535,3.5888910443967124,11.285636150154813,IND
India,2022-03-13,7.014426750806257,3.9285041608001543,10.711237268361568,IND
India,2022-03-20,6.926320877285164,3.6620174563754215,10.727675863791855,IND
India,2022-03-27,11.459329504297699,7.250841408046773,15.475954200430992,IND
India,2022-04-03,11.673588723988457,7.501706454880948,16.097092309995165,IND
India,2022-04-10,14.365528855160301,9.950213978838274,19.556297464108564,IND
India,2022-04-17,15.9728506244109,10.633857722785308,21.545301864305053,IND
India,2022-04-24,16.866994035243053,10.811400946802094,23.678901400779697,IND
Indonesia,2018-05-13,3.7527878829881987,1.122640179717187,6.431320561196387,IDN
Indonesia,2018-05-20,5.196900013592606,2.869058265997513,7.510360486064872,IDN
Indonesia,2018-05-27,6.76383031656354,4.203294881868438,9.768523168730527,IDN
Indonesia,2018-06-03,7.240384491459746,4.582793254556757,10.601728768981307,IDN
Indonesia,2018-06-10,9.669374780020036,3.617775014410907,15.832929639369215,IDN
Indonesia,2018-06-17,14.561521075706935,9.900788233893152,20.045565076128604,IDN
Indonesia,2018-06-24,5.8248243726040165,-0.19721549855525738,11.162296596762147,IDN
Indonesia,2018-07-01,5.283692605374939,1.6412406458739321,7.968440308350293,IDN
Indonesia,2018-07-08,5.57111614531033,3.235786520090268,8.292257073009486,IDN
Indonesia,2018-07-15,5.5539839813755325,2.438923496217977,7.9661235997346385,IDN
Indonesia,2018-07-22,5.900052294799973,2.8083723868242076,8.328760076320666,IDN
Indonesia,2018-07-29,5.050588242096877,2.704440992068088,7.120084607316026,IDN
Indonesia,2018-08-05,6.283279277012983,3.9767274019586982,8.775722922878979,IDN
Indonesia,2018-08-12,5.254843719785834,2.955779806572148,7.430456411723586,IDN
Indonesia,2018-08-19,3.749000267525065,1.6936192079306307,5.803005076834534,IDN
Indonesia,2018-08-26,4.539454542524426,1.6906083582448566,7.653413328047822,IDN
Indonesia,2018-09-02,6.8269436119211395,3.9542072524267513,9.974541724081705,IDN
Indonesia,2018-09-09,5.950226756543395,4.125949881781464,8.726004497084459,IDN
Indonesia,2018-09-16,4.468898634872391,1.7539063891820001,7.123598109058857,IDN
Indonesia,2018-09-23,4.696518181495588,2.5626878047716546,6.664529066565512,IDN
Indonesia,2018-09-30,5.192210835780499,2.7300573398327774,7.682398924630782,IDN
Indonesia,2018-10-07,5.926221781313864,2.9617186583819386,8.755053150589784,IDN
Indonesia,2018-10-14,4.479010067625728,2.0566292574516947,6.829602727768547,IDN
Indonesia,2018-10-21,4.894285304603096,2.2497013580346334,7.715115282343369,IDN
Indonesia,2018-10-28,6.8356230765019514,3.9595433938456424,9.96725580126545,IDN
Indonesia,2018-11-04,6.705283393722138,3.710131672938258,9.195238060682529,IDN
Indonesia,2018-11-11,5.345742160186436,2.626127077406193,7.846179872260044,IDN
Indonesia,2018-11-18,5.5952567799952115,2.558762523771476,8.346000561194037,IDN
Indonesia,2018-11-25,3.906058800365147,0.8288032554113751,6.26246986718086,IDN
Indonesia,2018-12-02,5.158257049159218,2.5432439071953903,7.94259533915827,IDN
Indonesia,2018-12-09,6.670635250751815,3.6894101962848405,10.54893554598451,IDN
Indonesia,2018-12-16,6.301775889823779,3.9648331425024828,9.167060741853572,IDN
Indonesia,2018-12-23,6.549659263208923,4.201232957560718,9.249621270464555,IDN
Indonesia,2018-12-30,5.261390601547409,3.0427111716612343,7.510314164659547,IDN
Indonesia,2019-01-06,4.763430473181269,1.9791605225953899,7.580020030129785,IDN
Indonesia,2019-01-13,4.621808393992578,2.5150475803380825,7.321435332588595,IDN
Indonesia,2019-01-20,4.762167808258871,2.525809494931587,7.437788108486631,IDN
Indonesia,2019-01-27,4.244792017202923,1.7272905360112825,7.206156828714704,IDN
Indonesia,2019-02-03,6.3724591500710135,3.5327852459067155,9.338474539995854,IDN
Indonesia,2019-02-10,5.087815533341235,0.8560730573032327,8.598223811364514,IDN
Indonesia,2019-02-17,6.281939349557987,2.8040428197197955,10.056377603811047,IDN
Indonesia,2019-02-24,6.397353834137415,3.327303359869749,9.777789109886129,IDN
Indonesia,2019-03-03,5.638852978746697,3.3753412475610816,8.504209316614778,IDN
Indonesia,2019-03-10,5.67157376871853,3.0521201616236304,9.131293630671891,IDN
Indonesia,2019-03-17,5.5371490466411055,2.014741685850836,9.169938322767853,IDN
Indonesia,2019-03-24,4.1711922225287354,1.2412825144820991,7.634179968938166,IDN
Indonesia,2019-03-31,4.554876702401749,2.6621826238379294,7.422103288684561,IDN
Indonesia,2019-04-07,4.611287767542529,2.4199559308544085,7.158871381042264,IDN
Indonesia,2019-04-14,5.847658294472099,3.203814804330919,8.653736813447397,IDN
Indonesia,2019-04-21,5.434663353901792,2.8210616273631692,8.367978971872201,IDN
Indonesia,2019-04-28,6.256984512533978,4.338018541812282,9.15826173766128,IDN
Indonesia,2019-05-05,5.020741140453291,2.076343367974436,7.407347537732322,IDN
Indonesia,2019-05-12,5.835000362132877,2.0368722153936902,9.280622110578165,IDN
Indonesia,2019-05-19,5.681820206281985,1.9799490195074279,9.296572992858154,IDN
Indonesia,2019-05-26,7.225848389643265,4.591282826804628,10.45756467683725,IDN
Indonesia,2019-06-02,9.82902248003739,4.304636939185033,14.815310528678804,IDN
Indonesia,2019-06-09,8.291322132846082,2.7717979313555725,14.089255570773638,IDN
Indonesia,2019-06-16,2.998546069193008,-3.23358681801121,8.276018393416084,IDN
Indonesia,2019-06-23,3.8736856677821976,-0.687452247856018,7.769583770924321,IDN
Indonesia,2019-06-30,5.812787175503654,2.4375520605897907,9.070353768379846,IDN
Indonesia,2019-07-07,5.290280210979421,1.8487658386686092,7.835867071997202,IDN
Indonesia,2019-07-14,5.949074578863635,2.7616167599626174,9.109306266939917,IDN
Indonesia,2019-07-21,4.884624561752174,1.8847404393317742,7.428302960742694,IDN
Indonesia,2019-07-28,5.148937594735812,2.239912230886893,7.370862254760242,IDN
Indonesia,2019-08-04,3.602344791319149,0.8538463365705677,6.052268172593134,IDN
Indonesia,2019-08-11,3.3003528691050112,0.06333936439505487,5.502245535531397,IDN
Indonesia,2019-08-18,4.760569304866324,1.4769557738453978,7.559387249990113,IDN
Indonesia,2019-08-25,4.888579984649948,2.2073328815319773,7.797512541779129,IDN
Indonesia,2019-09-01,3.219367239115541,0.45528845640838966,5.418811752019181,IDN
Indonesia,2019-09-08,5.011147629483067,2.1199934678728614,7.884678761693701,IDN
Indonesia,2019-09-15,5.432596740921701,3.2706987222979014,7.678521978109926,IDN
Indonesia,2019-09-22,4.649979031145178,2.5799894896456896,6.62593598089062,IDN
Indonesia,2019-09-29,3.6002869788537653,1.4937160690278621,5.49313487009222,IDN
Indonesia,2019-10-06,3.2988932793526304,0.8932125895872018,5.78314708697485,IDN
Indonesia,2019-10-13,4.665602185046796,2.561872946339348,6.673407960495699,IDN
Indonesia,2019-10-20,5.226865640158666,2.5440969022301902,7.16430590569346,IDN
Indonesia,2019-10-27,3.749954306298845,1.3887454682565457,6.013168981158564,IDN
Indonesia,2019-11-03,4.581909742200966,2.3535870129591996,6.633552228735434,IDN
Indonesia,2019-11-10,5.182874601994805,1.9302084636859336,8.310515508651347,IDN
Indonesia,2019-11-17,4.206575396546931,1.6116479947691351,7.268998639417015,IDN
Indonesia,2019-11-24,4.193688719223974,2.1761438550485526,6.614515975401434,IDN
Indonesia,2019-12-01,4.115632057713138,1.5640374994765622,6.39552884886319,IDN
Indonesia,2019-12-08,4.133444414786286,1.7234515160254005,6.192147136917507,IDN
Indonesia,2019-12-15,4.174835521540174,1.828005208940887,6.165286493902207,IDN
Indonesia,2019-12-22,3.351075882609867,1.246957523512365,5.520250218640214,IDN
Indonesia,2019-12-29,4.08966111331087,2.0646880574994926,6.825756499592822,IDN
Indonesia,2020-01-05,3.4428271725860053,1.1397727607933843,5.4699483687643085,IDN
Indonesia,2020-01-12,3.94140006790338,2.093038614068814,6.052810066878587,IDN
Indonesia,2020-01-19,3.8516413860664547,1.2425160947390366,6.4433108356346525,IDN
Indonesia,2020-01-26,3.9642518918186456,1.2539047467157807,7.029991850659139,IDN
Indonesia,2020-02-02,3.783960296318159,1.856283567406256,6.817887890707951,IDN
Indonesia,2020-02-09,2.944868045146012,1.1585890593300503,5.229234476262132,IDN
Indonesia,2020-02-16,0.007406018568806106,-3.4190083138682557,3.0804120592652193,IDN
Indonesia,2020-02-23,1.8261584014169465,-0.1199219289108919,3.9913701717444896,IDN
Indonesia,2020-03-01,3.1001762522501335,0.6949083260909477,5.5850111317013535,IDN
Indonesia,2020-03-08,2.304021682494317,-0.15507471508281984,4.624249882465993,IDN
Indonesia,2020-03-15,1.6955112309771976,-3.547235773291648,5.152341649533986,IDN
Indonesia,2020-03-22,-1.5702251940375833,-9.100714411260094,2.881441222643054,IDN
Indonesia,2020-03-29,-5.009272161317962,-11.748746095944838,-0.28381634690143914,IDN
Indonesia,2020-04-05,-7.940081586368193,-14.742030104136173,-2.9683578412058695,IDN
Indonesia,2020-04-12,-11.63696522157567,-17.382132135449776,-6.403155981696437,IDN
Indonesia,2020-04-19,-7.226932993319724,-16.261858126185256,-2.156584762230123,IDN
Indonesia,2020-04-26,-7.629470095454433,-16.57801155238645,-3.451788521571273,IDN
Indonesia,2020-05-03,-5.467951693728351,-13.544720555283096,-1.7739624308944189,IDN
Indonesia,2020-05-10,-5.237039037462226,-12.672448085748831,-1.20245009912217,IDN
Indonesia,2020-05-17,-7.845323395843196,-17.285502993687903,-1.0983830108913697,IDN
Indonesia,2020-05-24,-5.382269387817087,-12.923728782721117,-0.6649886834718883,IDN
Indonesia,2020-05-31,-12.883483760761402,-21.686271260938913,-4.977747028618654,IDN
Indonesia,2020-06-07,-12.394269789443255,-19.7218286561845,-6.982690955093197,IDN
Indonesia,2020-06-14,-8.21427205826513,-15.418163355040969,-3.8388147493990425,IDN
Indonesia,2020-06-21,-6.445840256881596,-13.955317468255057,-3.2310288186836753,IDN
Indonesia,2020-06-28,-4.703227141508342,-11.291889064478674,-1.9608437603392663,IDN
Indonesia,2020-07-05,-2.5452192680321053,-8.386583708377387,0.3436545088634161,IDN
Indonesia,2020-07-12,-3.9762857399923184,-11.797009443002084,-0.4571160814085059,IDN
Indonesia,2020-07-19,-4.717508542306076,-12.200606128230755,-1.6226889943293836,IDN
Indonesia,2020-07-26,-4.84065457578763,-11.852340650663026,-1.0787813985060684,IDN
Indonesia,2020-08-02,-4.259181705533047,-9.892609926223106,-1.767723357490254,IDN
Indonesia,2020-08-09,-3.736302460389945,-9.0211962593832,-0.524662324203269,IDN
Indonesia,2020-08-16,-1.7217682090398212,-7.500676703347017,1.513628005445885,IDN
Indonesia,2020-08-23,-3.8973080737399557,-8.988682855121729,-0.8768405251608469,IDN
Indonesia,2020-08-30,-5.515981236573697,-10.770416793444975,-2.4499635567064932,IDN
Indonesia,2020-09-06,-5.107694128444324,-9.887320475384314,-2.012201265990944,IDN
Indonesia,2020-09-13,-6.08359330019597,-12.01266293613272,-2.5818642454907583,IDN
Indonesia,2020-09-20,-8.812166799707402,-15.186931218934253,-5.174648834209076,IDN
Indonesia,2020-09-27,-6.191479567078458,-11.628082449141466,-2.945054375469717,IDN
Indonesia,2020-10-04,-1.7749338563334778,-7.863426325028183,2.3388310206411873,IDN
Indonesia,2020-10-11,-3.373646315430496,-8.434695089404258,-0.8423207068225703,IDN
Indonesia,2020-10-18,-4.059858558804142,-9.833244724893476,-0.6002557938469383,IDN
Indonesia,2020-10-25,-0.9090147828684314,-6.0821814060756205,2.4882429417584726,IDN
Indonesia,2020-11-01,-3.161464097835626,-9.44975820274541,0.4588171796189082,IDN
Indonesia,2020-11-08,-1.4618575280495703,-7.025407374297663,2.3465560535101164,IDN
Indonesia,2020-11-15,-2.237512507914388,-8.419917818057893,0.9448894011240889,IDN
Indonesia,2020-11-22,-3.186670757205071,-8.759344532788715,0.020908234923378927,IDN
Indonesia,2020-11-29,-4.553863974303849,-9.804759502939302,-1.5809886455483972,IDN
Indonesia,2020-12-06,-2.9162922027692257,-9.136669384123469,0.15732981797327716,IDN
Indonesia,2020-12-13,-2.3353954838434103,-7.767915898941969,0.8276263117580619,IDN
Indonesia,2020-12-20,-2.7848030077091424,-7.923146607760865,0.38089626375269814,IDN
Indonesia,2020-12-27,-1.5013588492395429,-6.402836925995397,3.374056688715706,IDN
Indonesia,2021-01-03,-1.4987530288426187,-6.725697269725817,2.617991714629893,IDN
Indonesia,2021-01-10,-0.4128445659013095,-5.104367070480198,3.8210476660358923,IDN
Indonesia,2021-01-17,-1.8507116647514241,-6.301915109088146,2.1009993431130374,IDN
Indonesia,2021-01-24,-1.4856114963128706,-5.686659073846566,2.9070437563923788,IDN
Indonesia,2021-01-31,-2.0023272413237163,-6.901851734888362,1.9316318089979378,IDN
Indonesia,2021-02-07,-1.639426874458058,-5.955872013244049,1.936786470042496,IDN
Indonesia,2021-02-14,0.3238276980710755,-3.262051502578132,3.7515455845654535,IDN
Indonesia,2021-02-21,-0.864356432552946,-4.380832005889145,2.7221167189937097,IDN
Indonesia,2021-02-28,-1.7516247923692412,-5.59566175525125,1.5654745683585953,IDN
Indonesia,2021-03-07,-0.9816830106609651,-5.054640096661224,2.306918371619095,IDN
Indonesia,2021-03-14,3.0972522137125926,-1.4233149952527042,7.18519451010461,IDN
Indonesia,2021-03-21,7.085533259630667,2.6495649274513737,12.748619858175934,IDN
Indonesia,2021-03-28,12.088473536639032,6.4500289006593325,19.71544121198714,IDN
Indonesia,2021-04-04,14.208520407383096,7.8639458317626865,22.642899952096812,IDN
Indonesia,2021-04-11,11.837098583939188,6.8387301853078055,20.348898202823914,IDN
Indonesia,2021-04-18,11.97054247920646,6.2979790841914145,20.06767169187013,IDN
Indonesia,2021-04-25,11.734122764959727,6.563446527681693,19.98878194749932,IDN
Indonesia,2021-05-02,11.62888795961752,7.522110283950079,18.634170435148544,IDN
Indonesia,2021-05-09,11.030211702685902,4.6550023647263075,20.267650248112922,IDN
Indonesia,2021-05-16,15.695663452746027,9.873231848624595,24.96995354165352,IDN
Indonesia,2021-05-23,8.998949672541837,3.739797627162446,16.30064458962657,IDN
Indonesia,2021-05-30,10.561884480655548,6.301757188824416,16.776483883191716,IDN
Indonesia,2021-06-06,8.032205015131192,4.744316417574188,13.398598189506481,IDN
Indonesia,2021-06-13,8.704728896643006,4.783465625368484,14.781152115064142,IDN
Indonesia,2021-06-20,7.059526668529416,3.1863577969573074,12.52395375855566,IDN
Indonesia,2021-06-27,6.021336042792896,2.0654224752544126,10.223788575621786,IDN
Indonesia,2021-07-04,2.382832056107401,-1.2173893546066248,6.7060247405021,IDN
Indonesia,2021-07-11,0.5516635839683888,-4.726858680935138,4.551499911146998,IDN
Indonesia,2021-07-18,2.021044072463553,-1.9718909533190874,6.929861166723258,IDN
Indonesia,2021-07-25,4.083512398187465,0.9008693240343458,7.914252761739793,IDN
Indonesia,2021-08-01,2.923848823147899,0.6377447532455416,5.5543947717129285,IDN
Indonesia,2021-08-08,3.0075217535261847,0.35163589516912175,6.4314601486866785,IDN
Indonesia,2021-08-15,3.1788588750192517,0.5305571631224255,5.942001997320401,IDN
Indonesia,2021-08-22,3.622175669332392,1.1773195932263063,6.946274668609654,IDN
Indonesia,2021-08-29,4.960466370418268,2.3977605314434047,8.136527767935078,IDN
Indonesia,2021-09-05,5.483545078327337,3.3877601965024144,9.253226406714461,IDN
Indonesia,2021-09-12,8.39281034641096,5.68509835260324,13.374159855231255,IDN
Indonesia,2021-09-19,7.252831981543484,4.067074712243279,11.884420263777457,IDN
Indonesia,2021-09-26,7.141748582593103,4.079774417214578,12.077270633976257,IDN
Indonesia,2021-10-03,7.064479769017466,3.708476495761225,12.89956639097801,IDN
Indonesia,2021-10-10,4.3435431339610515,1.0191889613021392,8.171384017878799,IDN
Indonesia,2021-10-17,5.2688551974346876,2.087128507120186,9.562693537051308,IDN
Indonesia,2021-10-24,6.487911152103443,4.35848580788189,10.804469836198702,IDN
Indonesia,2021-10-31,7.315719399368463,4.246288332906881,11.045570559000703,IDN
Indonesia,2021-11-07,6.279161181990262,3.6345234274953278,11.28027830761913,IDN
Indonesia,2021-11-14,6.018758890361904,3.2910538003453955,10.949622369985931,IDN
Indonesia,2021-11-21,6.248426645658872,3.458276241280207,10.695645651240758,IDN
Indonesia,2021-11-28,6.854272696902144,4.172827876256314,11.183233356602539,IDN
Indonesia,2021-12-05,7.625349769532921,4.582974756398164,12.226642022529049,IDN
Indonesia,2021-12-12,5.321314645223979,2.9404518294608453,9.022275831587649,IDN
Indonesia,2021-12-19,7.191687231591069,4.03591521966551,12.262120848133112,IDN
Indonesia,2021-12-26,8.734567023171115,5.320827349719795,13.76873726453812,IDN
Indonesia,2022-01-02,9.674651624417713,5.8331659472668,14.066340441869603,IDN
Indonesia,2022-01-09,8.678729425249923,4.381600707870075,13.066145989254533,IDN
Indonesia,2022-01-16,6.635988793381856,3.730766753301296,9.653609533145518,IDN
Indonesia,2022-01-23,7.373227426798697,4.927653412906852,10.530898481802524,IDN
Indonesia,2022-01-30,6.9690636789674025,4.4837304080392,9.971153160838082,IDN
Indonesia,2022-02-06,7.323936619498263,4.303537604401806,11.214029126563615,IDN
Indonesia,2022-02-13,6.912179518479927,3.386144649686603,11.467191098922495,IDN
Indonesia,2022-02-20,6.895531779570227,3.9055945804535517,10.73359376346186,IDN
Indonesia,2022-02-27,7.259476420756738,4.157681860084421,11.061899981500778,IDN
Indonesia,2022-03-06,7.795287607800408,5.230835685311134,12.352589020114198,IDN
Indonesia,2022-03-13,6.384619858025274,3.2416243518076784,10.042887652278235,IDN
Indonesia,2022-03-20,8.655234158939436,5.838186936745044,12.497188285153728,IDN
Indonesia,2022-03-27,6.745017661449497,3.785607792425042,10.078758736568908,IDN
Indonesia,2022-04-03,4.9112009013068265,2.1226356265644895,8.048300459524844,IDN
Indonesia,2022-04-10,6.828804415556181,4.141383231184797,9.723270891121071,IDN
Indonesia,2022-04-17,7.595855105978523,4.39699024441638,11.99581816882783,IDN
Indonesia,2022-04-24,8.565714905082137,5.056839572408759,13.298242164930588,IDN
