region,date,Tracker (yoy),Low (yoy),High (yoy),ISO3,Tracker (yo2y),Low (yo2y),High (yo2y),Tracker (counterfactual),Low (counterfactual),High (counterfactual)
Japan,2019-09-01,0.6244036028671759,-1.2138525436959382,2.5482430662237134,JPN,1.983603195275943,0.2559066893991543,3.903176802470866,,,
Japan,2019-09-08,-0.0802325052814097,-1.55483278173395,1.5069691217610355,JPN,1.744960177061064,-0.2232490257535292,3.801558455317569,,,
Japan,2019-09-15,0.019056050139099355,-1.734587883467547,1.6524304780665815,JPN,1.294576445285403,-0.5052002579968559,3.084823965321416,,,
Japan,2019-09-22,-0.06459644434756424,-1.4666713428243954,1.6294851630924396,JPN,0.8113742667018596,-1.482133572157869,3.161576073585719,,,
Japan,2019-09-29,0.05227029789146316,-1.8004155008550153,1.9267480690596575,JPN,0.6264829272490822,-2.22551696405231,3.119363992996847,,,
Japan,2019-10-06,-1.0060940322518868,-4.639772582223269,1.9887188346150584,JPN,1.570761470734396,-2.48908611038239,5.360929663523322,,,
Japan,2019-10-13,0.1729346050492385,-1.5035101701603808,2.3051001991503295,JPN,0.1967619597283117,-2.927611504648101,3.5869834951345,,,
Japan,2019-10-20,0.866306511062337,-0.8632283566565773,3.321698854371135,JPN,0.3043625814830269,-2.381678834179392,2.866352204426744,,,
Japan,2019-10-27,0.5065568646490143,-1.4219326983633378,2.7718880959006365,JPN,0.6220702634928005,-1.557928599560164,2.756617221964271,,,
Japan,2019-11-03,0.776795906049496,-0.8092588321199559,2.64051019343136,JPN,0.9716430346462054,-1.116101561624426,3.235355039497267,,,
Japan,2019-11-10,0.5921417275024882,-1.5442029163248538,3.4256560311201865,JPN,1.371397663925517,-1.552717642506817,4.847625070360839,,,
Japan,2019-11-17,-0.010021631182779317,-2.2274199429306436,1.8386399669738611,JPN,0.9008381728272365,-1.391105045320493,3.965296201758398,,,
Japan,2019-11-24,0.34248116270019985,-1.5412370850977082,2.359461593470191,JPN,0.6946855100838882,-1.407893768452722,3.82290756429941,,,
Japan,2019-12-01,1.126767223349154,0.01165931982607708,2.750617614732961,JPN,0.5830137739803086,-1.495911582689174,3.150893481067869,,,
Japan,2019-12-08,0.29366649148445806,-1.5703871382500718,1.7785504699678598,JPN,0.05116020320857547,-2.342752611392418,3.236723136291184,,,
Japan,2019-12-15,0.27353271912625216,-1.4134843022107864,1.887583213040878,JPN,1.189312428780114,-1.332715202308058,4.313547854123549,,,
Japan,2019-12-22,0.6815968096203329,-1.2608647759106035,2.4072789499196365,JPN,1.824827262756413,-0.1302097269191471,4.141809098203768,,,
Japan,2019-12-29,1.572033640161159,0.005142265234713589,3.1060950348332237,JPN,4.517055920113613,1.125156656969752,8.238614773634154,,,
Japan,2020-01-05,0.7421088811503722,-0.9651596797820676,2.3379423162458264,JPN,2.871188360758484,0.5512289495250441,5.596732995565332,1.389350438731496,-0.897190443097251,4.075634173937681
Japan,2020-01-12,1.2756113457469251,0.11298864178456214,2.640797911567723,JPN,2.166596416401079,0.06972057156766533,4.311273737807355,0.6949079937562219,-1.371762793721798,2.808691687549025
Japan,2020-01-19,1.229079751819591,-0.9114256410416329,3.6108977458779323,JPN,2.243959211999151,-0.1107540859392094,5.147652635866111,0.7711563944872823,-1.549637751587596,3.633022722760315
Japan,2020-01-26,0.6052728196935199,-0.9365477360384318,2.050146058029818,JPN,0.4048764994261497,-1.263852311997711,2.880604652472702,-1.0414347168059,-2.68612583921547,1.398631090735813
Japan,2020-02-02,0.29273113680125695,-1.1659711475403864,1.648387955483914,JPN,1.182769975359925,-0.767347478018938,3.220793805656164,-0.2747466334636184,-2.196773053377521,1.733919890420088
Japan,2020-02-09,-0.4002672636959583,-2.4476810051031337,1.463037277960433,JPN,0.07376962878211044,-1.969090955711946,2.630721875897877,-1.367772062328443,-3.381205667978826,1.152347823219757
Japan,2020-02-16,-0.5064829158205095,-2.7283911899037645,1.8460971368976202,JPN,0.2116997466438272,-2.09398811551835,3.229144774363368,-1.23182879892515,-3.504303710357848,1.742150565172151
Japan,2020-02-23,-1.2474315395179223,-3.6643764016564733,1.0778160887337964,JPN,-1.067197806033562,-3.795383473790355,2.206076958726913,-2.492304100220555,-5.181190824850201,0.7338198271390262
Japan,2020-03-01,-4.208737666010117,-6.581585385444132,-1.6744411515352209,JPN,-2.66562224793238,-4.947229290377156,0.08882119586197908,-4.067703572822879,-6.316444543702493,-1.352937309919833
Japan,2020-03-08,-3.545352397718925,-5.892760269057074,-0.5661525723213423,JPN,-2.773906003928276,-5.650701966573058,0.5024654729719669,-4.174427523993629,-7.009783843339735,-0.945251491984056
Japan,2020-03-15,-3.3341344732948532,-5.524858316139346,-1.1123009980115677,JPN,-3.417740324278069,-6.294769460551947,-0.8825809268433321,-4.808987545809506,-7.644573679967404,-2.310346588507173
Japan,2020-03-22,-5.460111471159856,-7.972424243614524,-2.9898485087105886,JPN,-5.162249215545731,-7.812943264552208,-1.952584682647155,-6.528367151884817,-9.140878508301654,-3.364937164320292
Japan,2020-03-29,-9.592833719035331,-13.18685249837667,-5.685717335948407,JPN,-7.015704369564857,-10.41793285044416,-3.51705203145817,-7.866596022947981,-11.23769099039198,-4.399959565075696
Japan,2020-04-05,-12.245490243817754,-16.294449158781443,-8.778503517771703,JPN,-10.61897048881315,-13.90540000825242,-6.00616995411065,-11.63687737166431,-14.88587971840107,-7.07660925283542
Japan,2020-04-12,-12.383714737680291,-16.45131174471632,-8.315316662633721,JPN,-10.9610435882878,-14.07423347835918,-6.978314739368505,-11.97505480598162,-15.0527904454804,-8.037682864786666
Japan,2020-04-19,-13.199279513188296,-17.27836951501002,-8.21474952919979,JPN,-11.7428198675308,-15.15164033850073,-7.18396477473331,-12.74792790454027,-16.11792736574135,-8.240990875366105
Japan,2020-04-26,-15.498533290349872,-20.036435724479706,-9.888935356132556,JPN,-11.55317549615603,-15.09812007167481,-5.210312841297656,-12.5604432790531,-16.06501660910201,-6.289815678866506
Japan,2020-05-03,-13.666575252472683,-17.08078451481315,-10.270780832426494,JPN,-12.47577300815565,-15.25010963662323,-7.719808319241,-13.47253388189424,-16.21527525614617,-8.770732019453153
Japan,2020-05-10,-11.931411272777629,-14.741642219528368,-8.96471151514728,JPN,-9.930665766514988,-12.16408658947581,-5.353371472229243,-10.95641133860655,-13.1643970727076,-6.43124510093942
Japan,2020-05-17,-10.721576612881911,-13.565040622464318,-8.137379887520996,JPN,-10.26866900347306,-12.60615681566836,-6.511188564334254,-11.29056525962805,-13.60143282650255,-7.575876509308388
Japan,2020-05-24,-8.637853602890711,-10.990985905868033,-6.274686474915962,JPN,-9.192756480116072,-11.45160317894416,-5.578424248294523,-10.22690565804719,-12.46002770798035,-6.653734886054441
Japan,2020-05-31,-7.9538465409285894,-10.476641796531995,-5.224489141287967,JPN,-8.040385517125811,-10.24244591070652,-4.72008357105531,-9.087658356098217,-11.2646408059213,-5.805169335460914
Japan,2020-06-07,-7.020947582578641,-9.168799877538529,-4.643992000364083,JPN,-6.057870418572771,-8.325130595571203,-2.554914441640481,-7.127720931747517,-9.36916064379939,-3.664658017344757
Japan,2020-06-14,-5.192917965832929,-6.985374891958202,-2.928400432411788,JPN,-4.847855441283476,-7.443168598830611,-1.760313941976384,-5.931486088570248,-8.497242782730584,-2.879106745712035
Japan,2020-06-21,-4.320792872990712,-6.211509623981739,-2.2973175214048673,JPN,-5.187034539186423,-7.265047910992162,-2.349393094384741,-6.266802479362266,-8.3211506044665,-3.461477229322774
Japan,2020-06-28,-5.014049539698378,-6.980579395042916,-3.0144881740978113,JPN,-5.43719850432737,-8.055087318282173,-3.127348979527983,-6.987021901206559,-9.562005204007685,-4.715029322057918
Japan,2020-07-05,-5.642905440547656,-7.751895123639841,-3.0974830783973455,JPN,-4.955299883869177,-7.197687568503989,-1.907663753409021,-6.748935515089727,-8.949005990608638,-3.758812836172987
Japan,2020-07-12,-5.968515640503637,-7.971474866805284,-3.924781065228675,JPN,-3.731904050192288,-6.49508818864641,-0.2979225348055793,-5.548626990391536,-8.259665711791387,-2.179449841744108
Japan,2020-07-19,-5.574029667567851,-8.262815369851685,-3.3883215609484307,JPN,-5.507220585269214,-7.498512518236957,-3.074504922706726,-7.290440647452979,-9.244153923654286,-4.903633967586718
Japan,2020-07-26,-7.229418241391962,-9.215056616484445,-4.936588963120361,JPN,-5.392964402915588,-7.562189402321528,-2.585850200324006,-7.178340650131309,-9.306629129706945,-4.424200890602004
Japan,2020-08-02,-8.859006024118486,-11.461503704812543,-6.279394607645235,JPN,-7.009915173001708,-8.95215590607901,-4.059444860805757,-8.76477714102446,-10.67036488683367,-5.869986616069111
Japan,2020-08-09,-6.093982669451158,-8.200407842888941,-3.468458398495739,JPN,-4.010279480490672,-6.171306533700978,-1.519925595663416,-5.821749060007742,-7.941994300892552,-3.378391877329234
Japan,2020-08-16,-6.136248837578169,-8.01437471595568,-3.7308701370768818,JPN,-3.108911484041107,-5.535316384522867,-0.4101343535976556,-4.937391225653476,-7.318006236957252,-2.289544055701997
Japan,2020-08-23,-4.239706519629187,-6.056994950672608,-1.8037287317806538,JPN,-2.393309506724686,-4.214568089098714,0.1031899708968242,-4.235293727836886,-6.022182437056278,-1.785906928890935
Japan,2020-08-30,-4.301607828982917,-7.0322757481939835,-1.182437311752408,JPN,-3.040514374886162,-5.321079130761305,-0.500164142286067,-4.870284872236641,-7.107811960567512,-2.377874847637662
Japan,2020-09-06,-3.780730194858898,-5.640058477761099,-1.2976082857201745,JPN,-3.053692498426672,-4.853965074081541,-0.6271028770386832,-4.88321430487797,-6.649513044709709,-2.50241805862772
Japan,2020-09-13,-2.8698514446482353,-5.437740306274657,-0.6607957994362879,JPN,-1.5783371623841,-3.394101123723089,0.5404645815522879,-3.435701130430979,-5.217198910331511,-1.356884344085851
Japan,2020-09-20,-1.9489329678105496,-5.29930578939566,0.31015464063122206,JPN,-2.05880654254051,-3.692493438394826,-0.005922638962280839,-3.907103334838447,-5.509960115777545,-1.892960420623302
Japan,2020-09-27,-2.114136624393402,-5.740285642181007,1.130644933747758,JPN,-2.451355202098433,-5.082434343374844,0.09073304080585978,-4.292244014131185,-6.873670757214024,-1.798128778081642
Japan,2020-10-04,-1.2639341453881243,-4.116440773677256,0.9409195840503469,JPN,-3.063002767822722,-4.860679016775399,-0.8467176724158072,-4.760190653081886,-6.526392909251067,-2.582708618648655
Japan,2020-10-11,-1.582479803377942,-4.3569893534212065,1.405229710172267,JPN,-1.942811764711752,-3.9278750320202,0.6370800908993695,-3.659612126671663,-5.609920600403417,-1.124889415222641
Japan,2020-10-18,-2.4372576022510106,-5.41448621810643,-0.31652549191786916,JPN,-1.329619277745177,-3.114113884384705,0.9705900833384402,-3.057155508258136,-4.810406908339027,-0.7972185671241583
Japan,2020-10-25,-2.125937880190845,-4.864575647003456,-0.2454119978533113,JPN,-1.642168191474412,-3.845031393697889,0.8451297117656377,-3.36423226744289,-5.528527401266825,-0.9204823591783651
Japan,2020-11-01,-1.2417141344106852,-4.654621976919686,1.0006935326609145,JPN,0.4833593549024321,-2.452173308717463,3.0246820758274,-1.275918784885832,-4.160055690273746,1.220910066230529
Japan,2020-11-08,-1.4235659630261535,-4.09846455102593,0.39565761070245176,JPN,-2.272418228708003,-4.038612469068223,0.09474422989829351,-3.983447789904848,-5.718719229339275,-1.657729976396882
Japan,2020-11-15,-1.8804557898937322,-4.659763372860194,0.059521098511861686,JPN,-3.877663018696174,-5.611764131610153,-0.9163744976271675,-5.560587706746201,-7.264327910155188,-2.651145881430295
Japan,2020-11-22,-0.9795604318354033,-3.3700407050614625,0.7748156105456041,JPN,-2.159838881977376,-4.472805357771564,0.6565482527464701,-3.872839499724934,-6.145310202039289,-1.105762104953145
Japan,2020-11-29,-2.284670144846585,-4.718427498030856,-0.590679004526415,JPN,-1.82454410390179,-3.324545874494091,0.7204332657626962,-3.543415114291881,-5.017154622738595,-1.042995600589314
Japan,2020-12-06,-1.6564520154312325,-3.914716510701993,0.0022038931326086534,JPN,-1.881289664615446,-3.900943808837647,0.3739103956566291,-3.599167164984229,-5.583460893226366,-1.383451494887378
Japan,2020-12-13,-0.8530082434942741,-3.5646957623970077,1.583879204703224,JPN,-2.291763907302011,-4.277538537540625,0.0997530997201436,-4.002454761376917,-5.953462143387034,-1.652808802639738
Japan,2020-12-20,-1.9853207351939959,-4.197795858219178,-0.16038357116688154,JPN,-3.07009909219314,-4.934033021384296,-0.8493628067011558,-4.7671627339117,-6.59846262064362,-2.585307441515328
Japan,2020-12-27,-3.179737759872455,-5.35489207659264,-0.7544922639498011,JPN,-2.475795151086245,-5.244110631588296,0.3532186108079671,-4.183263957786276,-6.903111344266078,-1.403781004778359
Japan,2021-01-03,-3.6824587838030873,-6.026240822012863,-1.318279390259481,JPN,-1.668492846241492,-4.358196442433439,1.997201838270921,-3.106905201658594,-5.757263292049208,0.5051669901450895
Japan,2021-01-10,-3.7037696564990954,-6.004335187925966,-1.8325915614909067,JPN,-3.030211815481795,-5.025946095624804,-0.4758467819131526,-4.448704681747795,-6.415244973821466,-1.931705395241134
Japan,2021-01-17,-3.565326591543404,-6.27311477370109,-1.2010179190665788,JPN,-3.126583734620765,-5.296908251355336,-0.06355714310962711,-4.543666853764849,-6.682243442592095,-1.525446809226605
Japan,2021-01-24,-2.507759323369021,-4.969049152340144,0.21090327571637096,JPN,-3.031477676223145,-4.93800051102233,0.1203605812997836,-4.449952025232751,-6.328585874285264,-1.344219468955787
Japan,2021-01-31,-3.4507884341154127,-5.66152411906093,-0.8290392111795536,JPN,-3.912114702662673,-5.885914591842473,-1.116947493605302,-5.317706922473464,-7.262633684108522,-2.563427961398279
Japan,2021-02-07,-2.323113947104622,-4.115481262851948,-0.1214345421797625,JPN,-3.688975249361944,-5.660592488127756,-1.20738745690217,-5.097831596367564,-7.040607635822149,-2.652544951373614
Japan,2021-02-14,-1.7043069516568243,-3.516717498010145,0.38398115993858917,JPN,-3.205013079830447,-5.037523650362266,-0.979580067728697,-4.620948919303514,-6.426653169843066,-2.428069972866131
Japan,2021-02-21,-0.15572943071193016,-1.759043140908147,2.3717099304164835,JPN,-2.075497755075125,-3.820129987518484,-0.01447599318597856,-3.50795636375808,-5.227067777580386,-1.477083627882014
Japan,2021-02-28,1.5354351677264986,-0.6591087076960348,4.505407063425774,JPN,-2.360822453268918,-3.980605614030956,-0.1082724452435251,-3.789107276935577,-5.385195935508258,-1.569508007249543
Japan,2021-03-07,4.393133873845022,1.9068238094397492,7.835960311212538,JPN,-2.727182576527682,-4.870043700094646,0.07132665063320431,-4.150108213265547,-6.261623148766238,-1.392536121775745
Japan,2021-03-14,4.531085589558156,1.8838880024810425,6.5936197714097755,JPN,0.3879153908260333,-2.669942568685367,3.83953232107627,-1.080578503068408,-4.093705523358116,2.320547505377135
Japan,2021-03-21,5.307489354771787,2.228889956998022,8.373220075224527,JPN,-0.07725480133824414,-2.639359770978805,3.542743867616148,-1.538944095454353,-4.063570096747116,2.028100530968424
Japan,2021-03-28,6.415491088797357,3.38266856127807,9.889033418089715,JPN,-0.9398863394449293,-2.923773490726111,1.476220786764697,-2.388956892137251,-4.343823357447507,-0.008193049509308548
Japan,2021-04-04,10.795989864702966,7.142164403225244,14.586394344893254,JPN,-2.266765013233242,-4.106374310527054,0.5318016174670771,-3.376996332325444,-5.195708011147659,-0.6102208965281686
Japan,2021-04-11,12.434515352182641,8.813158903530212,15.692167183854584,JPN,-3.102907150749488,-5.243861709079169,-0.2526763561368156,-4.203640051126623,-6.320273765029805,-1.385787346682033
Japan,2021-04-18,11.531725659061097,8.042205386342856,14.574005237170697,JPN,-4.327945169301986,-6.978339376701958,-1.633375350867332,-5.414761866296924,-8.035048089883666,-2.750801858376695
Japan,2021-04-25,11.30435411343407,8.031426746040191,14.26980643171024,JPN,-3.359208959257486,-6.325351888454913,0.01769038379235575,-4.457030318898414,-7.389478417700168,-1.118491922486453
Japan,2021-05-02,10.243665227344293,6.391939302195245,13.691621453297804,JPN,-4.197707533627009,-6.335106287703764,-2.238078953506239,-5.286003705869746,-7.399122008793057,-3.348636140886085
Japan,2021-05-09,7.556921318715945,4.588386503159574,9.717646075040328,JPN,-4.576868778587045,-6.445885990491518,-2.451087670117561,-5.660857749812676,-7.508643274821081,-3.559225118209597
Japan,2021-05-16,6.710371965150159,3.5296168622077175,9.14513057337998,JPN,-3.647645368939854,-5.34077008954379,-1.497171752444841,-4.742190144769354,-6.416081284368847,-2.616145507425971
Japan,2021-05-23,4.054714314547494,1.7726250739667528,6.171737225778125,JPN,-3.521877822628511,-5.779712406945744,-1.099128074934814,-4.61785129432446,-6.85003729892183,-2.222623531844659
Japan,2021-05-30,2.8843224508945235,0.7073727485454655,4.968904619154536,JPN,-4.894487719837079,-6.909415120960935,-2.803678881325341,-5.974868599136151,-7.966906800831297,-3.907810959027547
Japan,2021-06-06,1.9693084553447349,-0.33327550779380277,4.172941815471399,JPN,-4.497262257106754,-6.498525043762752,-2.572142335080286,-5.582155543567247,-7.560684358266013,-3.678904624758894
Japan,2021-06-13,1.558226017740288,-0.07475989085336304,3.308497654876348,JPN,-3.557608261323794,-5.492548951561853,-1.378573902887981,-4.653175841901025,-6.56613596682597,-2.498894907317817
Japan,2021-06-20,1.1095785627622488,-0.6339453272961537,3.4576096119519795,JPN,-3.444520931279106,-5.842805151448093,-0.4840275710394596,-4.541373162831253,-6.912413321615429,-1.614510454937745
Japan,2021-06-27,1.0315031914616193,-1.05580242197938,2.941256804708009,JPN,-3.549700439404852,-5.681673758551415,-1.146043548196604,-4.645357851364029,-6.753112351285928,-2.269006054081424
Japan,2021-07-04,2.098383296163227,0.5176079964715883,3.7830301485886824,JPN,-3.238632771251186,-4.94810339603834,-0.7181996966272942,-4.37623268481836,-6.065605478304659,-1.885431730222964
Japan,2021-07-11,2.3082707130641955,0.5374410551580446,4.270941998902309,JPN,-2.481057932341328,-4.4488336470255,-0.3870636278619074,-3.627564469449962,-5.572205522573892,-1.558188747861744
Japan,2021-07-18,3.4271884809384905,1.701698013929345,5.380758030510062,JPN,0.4923295616537382,-1.746994672189729,2.988018129193685,-0.6891343706741493,-2.9021314129139,1.777212992002375
Japan,2021-07-25,2.2164214944538596,0.4781992516469547,4.4643254955401925,JPN,-3.287125249720752,-5.957875845728732,-0.8613640203026609,-4.424155048986167,-7.063506278344067,-2.026912905686362
Japan,2021-08-01,2.548812654023159,0.5783900849928659,5.155604435275018,JPN,-3.675206724706947,-6.457635143905375,-0.9787789049310588,-4.807673944246115,-7.557390027727906,-2.142947372009074
Japan,2021-08-08,0.6810375068847555,-1.6574488697667966,3.380375219102139,JPN,-5.154665034469476,-7.515536560476388,-2.217861088353448,-6.269738621678766,-8.602853954063704,-3.367461966887253
Japan,2021-08-15,-0.18053821257193342,-2.381769947566723,1.6693496339722944,JPN,-4.800088888616785,-7.081450627523349,-1.634372124080277,-5.919331141528383,-8.17387146408538,-2.790832940772625
Japan,2021-08-22,-2.9971692617802415,-5.5362320388509865,-1.0517552649755038,JPN,-5.688262624373104,-8.457012158539854,-2.616811792457436,-6.79706283420527,-9.533260851987269,-3.761722304375892
Japan,2021-08-29,-0.5090197966797837,-2.5895554410344994,1.5545758242009156,JPN,-4.920804630511619,-7.010035719169997,-1.722635276613365,-6.038627657739681,-8.10329616347939,-2.878058404840067
Japan,2021-09-05,0.9826654134425503,-0.9324799201490004,2.9833766771458943,JPN,-2.679489924884523,-4.990869924034046,0.09755252923498615,-3.823663545210043,-6.107869210608808,-1.079270105322738
Japan,2021-09-12,-0.6306330079203947,-3.117017982896124,1.3109394958592968,JPN,-3.401101115065582,-5.539528713230086,-0.9719956185113856,-4.536790927740486,-6.650077551562516,-2.136243835041762
Japan,2021-09-19,0.3395388966035647,-1.846695731514562,3.2765726289579,JPN,-2.695848933327381,-4.715218697271099,-0.3357840617859149,-3.839830224760454,-5.835458748427024,-1.507512063200167
Japan,2021-09-26,0.3324114939951243,-1.531061356985666,2.148845739610995,JPN,-2.067352110105546,-4.356338468135894,0.2487954655928871,-3.21872248617282,-5.480797787056813,-0.929805295465691
Japan,2021-10-03,0.3919052914098701,-1.444920619777022,2.6518325446262723,JPN,-0.9794860927031952,-3.388175532869905,1.510145316334034,-2.28856637810545,-4.665412236216726,0.1681513722676886
Japan,2021-10-10,0.5739958821795639,-1.136675821814152,2.5467363336541142,JPN,-0.3147168615001071,-3.18969534270429,2.649292898869263,-1.632585591443514,-4.469556012477216,1.292239089088043
Japan,2021-10-17,0.5863115764410021,-0.8020810867192426,2.296324033911348,JPN,-0.8757204768893678,-3.12428469303171,1.828436931507053,-2.186172574218304,-4.405010110810503,0.4822350787762053
Japan,2021-10-24,0.07115807869137479,-1.8149459813970517,1.9184291415888262,JPN,-1.379855126612833,-3.77435668062496,0.9435248626986452,-2.683642415761123,-5.046487955741075,-0.3909781925014566
Japan,2021-10-31,0.2517670689393197,-1.6748891980772347,2.196956751465847,JPN,-0.8380526750836331,-3.941456615706699,1.185895899915977,-2.149002751818985,-5.211378780588216,-0.1518113716030833
Japan,2021-11-07,0.531661392488885,-0.9852880626088695,2.233269162499873,JPN,-1.472265581652324,-4.27866856300876,0.7454980037699253,-2.774831177435433,-5.544132686876391,-0.5863870781761982
Japan,2021-11-14,1.5520536866874126,0.16533731930548876,3.4100812206169975,JPN,0.5538986255975036,-2.586287590227554,2.816395293655045,-0.7754534562786075,-3.874125487765279,1.457132341121214
Japan,2021-11-21,2.102099226392331,0.4089163209852695,4.133570789805874,JPN,0.8407882340937946,-1.533405726187513,2.877288057340005,-0.4923566126928347,-2.835163031297316,1.517220084580373
Japan,2021-11-28,2.3287504561415293,0.7720150687285185,4.447148530410658,JPN,0.2717455934390283,-2.875767117120152,2.272655081684811,-1.053876342457305,-4.159778010265258,0.9205805345003704
Japan,2021-12-05,2.082059508819488,0.4475534212499966,4.245062622130053,JPN,-0.2754118586863428,-2.809286306926957,1.461685563949021,-1.593800212314489,-4.094176095914426,0.1203322720463307
Japan,2021-12-12,2.8894714549312823,1.1155503164048766,5.5472569358382104,JPN,1.579002918280185,-0.7564856671906629,3.731296830193735,0.2360986564862166,-2.068514083734196,2.359938610555057
Japan,2021-12-19,3.705722714473161,1.6159797602565777,6.544874730291838,JPN,2.262005536501419,-0.9639454812335393,4.840685078055352,0.9100717794330748,-2.273231218085148,3.454660419849298
Japan,2021-12-26,4.509279926199336,2.512507435112557,6.531509935677913,JPN,3.232450399813974,0.4423122932621256,6.325276272198908,1.86768707654259,-0.8855645845172067,4.919624882243556
Japan,2022-01-02,4.092109354641687,2.154794991038388,5.9218597108627735,JPN,,,,,,
Japan,2022-01-09,3.0757187868407025,0.9525261743384597,5.16621039423225,JPN,,,,,,
Japan,2022-01-16,2.0875392561794475,0.13619757657348355,4.479726343931998,JPN,,,,,,
Japan,2022-01-23,1.905807950206193,-0.10286187144311638,4.2788266413612455,JPN,,,,,,
Japan,2022-01-30,1.3128701823305744,-0.8414009681826105,3.4583515818646657,JPN,,,,,,
Japan,2022-02-06,2.2336683599510274,0.43038906802240984,4.448722633097756,JPN,,,,,,
Japan,2022-02-13,2.294566049996075,0.7204411210006862,4.097802728451775,JPN,,,,,,
Japan,2022-02-20,2.3625388263624694,0.8201388154136404,4.471482005814556,JPN,,,,,,
Japan,2022-02-27,2.9502449749329895,1.345021036528737,5.151725070486763,JPN,,,,,,
Japan,2022-03-06,2.8840453256829273,0.9995046767218864,4.862680412410118,JPN,,,,,,
Korea,2018-03-11,3.08785602493635,0.5070705599869018,5.444626530967211,KOR,,,,,,
Korea,2018-03-18,2.7243638627064213,0.5416939912279382,4.8177814999848145,KOR,,,,,,
Korea,2018-03-25,2.185621501915903,0.3466084920943741,4.022469404681712,KOR,,,,,,
Korea,2018-04-01,1.9211461050090866,0.09809667133380617,3.9064215861966,KOR,,,,,,
Korea,2018-04-08,2.410486844979821,0.29339123211442275,4.424553775002607,KOR,,,,,,
Korea,2018-04-15,2.3848809324351876,0.01109886188752849,4.106528699984978,KOR,,,,,,
Korea,2018-04-22,2.3907479626161177,0.2752337070862627,4.37367648855967,KOR,,,,,,
Korea,2018-04-29,3.014764802727205,0.5604272519642106,5.813833788665102,KOR,,,,,,
Korea,2018-05-06,2.815385787009871,-0.0004302372404029198,5.670167050403924,KOR,,,,,,
Korea,2018-05-13,2.3089175118567766,-0.2403549086125445,4.550590579338478,KOR,,,,,,
Korea,2018-05-20,2.329035410649797,0.11087171674128271,4.329127075296708,KOR,,,,,,
Korea,2018-05-27,2.620254667459416,0.031172827499378747,4.713259561301578,KOR,,,,,,
Korea,2018-06-03,3.005448935731037,0.1230775751893497,5.427046565132992,KOR,,,,,,
Korea,2018-06-10,3.1395114164991442,0.49609777123467735,5.609440357915311,KOR,,,,,,
Korea,2018-06-17,2.066970573621652,-1.1013989384889684,4.3160871380556465,KOR,,,,,,
Korea,2018-06-24,1.7264556928527992,-1.487401731783145,4.049634331195577,KOR,,,,,,
Korea,2018-07-01,2.273939904130731,-0.33181661049417666,4.978573226646855,KOR,,,,,,
Korea,2018-07-08,3.140935389015759,0.7412912034848052,5.917862935777646,KOR,,,,,,
Korea,2018-07-15,3.192779917544456,0.9013667558768935,5.657872969486478,KOR,,,,,,
Korea,2018-07-22,2.5159114677637096,0.19807861219149225,5.184006123578016,KOR,,,,,,
Korea,2018-07-29,2.4083793682519894,-0.2757324721255417,5.075411989591955,KOR,,,,,,
Korea,2018-08-05,1.9450252348374168,-0.3891593264343508,4.151993444927874,KOR,,,,,,
Korea,2018-08-12,2.01636268072558,0.0026794433040048804,4.38688498481312,KOR,,,,,,
Korea,2018-08-19,2.5185685030019296,0.3738222945228211,4.976342714152728,KOR,,,,,,
Korea,2018-08-26,3.2847126745314963,1.0698896578975807,6.210463779389471,KOR,,,,,,
Korea,2018-09-02,3.838812229983526,1.5790486900322038,7.127426153623812,KOR,,,,,,
Korea,2018-09-09,3.5206480813679164,1.537884343118209,6.366855381890591,KOR,,,,,,
Korea,2018-09-16,3.9530848107457945,1.9202351797279014,6.949055369676824,KOR,,,,,,
Korea,2018-09-23,5.533510216758453,2.890631442135554,8.97233991506837,KOR,,,,,,
Korea,2018-09-30,5.484149716693347,1.5077764689883972,9.69985132789336,KOR,,,,,,
Korea,2018-10-07,3.872969816969846,0.5036815645179713,7.530264828674976,KOR,,,,,,
Korea,2018-10-14,3.1856148189745626,0.9562200810877546,5.336357448981751,KOR,,,,,,
Korea,2018-10-21,3.2129428294867592,0.7338339257529864,5.1522966102406045,KOR,,,,,,
Korea,2018-10-28,3.202772750530403,0.936672666422901,5.625300600895702,KOR,,,,,,
Korea,2018-11-04,3.116404852343942,1.2467039010686962,5.445320435216404,KOR,,,,,,
Korea,2018-11-11,2.6636482160579957,0.8868834710555025,4.565542423247974,KOR,,,,,,
Korea,2018-11-18,3.2535262908630065,1.0166439431912508,5.7107905278980144,KOR,,,,,,
Korea,2018-11-25,3.28533855119091,1.186606724068672,5.821781910296138,KOR,,,,,,
Korea,2018-12-02,2.6907139187354763,0.895337358912992,4.774560959608906,KOR,,,,,,
Korea,2018-12-09,3.1097866616724543,1.2710453170126543,5.240088514831692,KOR,,,,,,
Korea,2018-12-16,2.8377711086658772,0.8112802355535577,5.210808638679552,KOR,,,,,,
Korea,2018-12-23,2.7534919809963156,0.6461094225326176,5.369415861469888,KOR,,,,,,
Korea,2018-12-30,2.5603162690992383,0.2812723004906417,4.884331275350496,KOR,,,,,,
Korea,2019-01-06,2.840916266093605,0.344684849890438,5.247021393912775,KOR,,,,,,
Korea,2019-01-13,2.825560218941215,0.5596432208631343,5.310486302920746,KOR,,,,,,
Korea,2019-01-20,2.1411361472364425,-0.05271458866304268,4.370897552332766,KOR,,,,,,
